date,feature_index,NO2
2024-10-12T00:00:00.000Z,0,
2024-10-15T00:00:00.000Z,0,1.9086635802523233E-5
2024-10-16T00:00:00.000Z,0,4.08909581892658E-5
2024-10-19T00:00:00.000Z,0,
2024-10-14T00:00:00.000Z,0,4.176206130068749E-5
2024-10-17T00:00:00.000Z,0,5.613065877696499E-5
2024-10-18T00:00:00.000Z,0,2.4662520445417613E-5
2024-10-13T00:00:00.000Z,0,3.810135240200907E-5
2024-11-01T00:00:00.000Z,0,
2024-10-31T00:00:00.000Z,0,3.908057988155633E-5
2024-10-29T00:00:00.000Z,0,2.6188881747657433E-5
2024-11-03T00:00:00.000Z,0,
2024-10-28T00:00:00.000Z,0,4.646086381399073E-5
2024-11-02T00:00:00.000Z,0,3.851264864351833E-6
2024-10-30T00:00:00.000Z,0,
2024-11-04T00:00:00.000Z,0,
2025-09-03T00:00:00.000Z,0,
2025-09-04T00:00:00.000Z,0,
2025-09-02T00:00:00.000Z,0,
2025-08-29T00:00:00.000Z,0,5.435386628960259E-5
2025-08-30T00:00:00.000Z,0,
2025-08-28T00:00:00.000Z,0,1.4717756130266935E-5
2025-08-31T00:00:00.000Z,0,
2025-09-01T00:00:00.000Z,0,
2025-08-16T00:00:00.000Z,0,
2025-08-13T00:00:00.000Z,0,2.6161298592342064E-5
2025-08-19T00:00:00.000Z,0,
2025-08-12T00:00:00.000Z,0,
2025-08-17T00:00:00.000Z,0,
2025-08-15T00:00:00.000Z,0,6.18357807979919E-6
2025-08-18T00:00:00.000Z,0,
2025-08-14T00:00:00.000Z,0,2.908280657720752E-5
2025-09-08T00:00:00.000Z,0,
2025-09-10T00:00:00.000Z,0,
2025-09-12T00:00:00.000Z,0,2.7271522412775084E-5
2025-09-11T00:00:00.000Z,0,
2025-09-06T00:00:00.000Z,0,5.146753755980171E-5
2025-09-07T00:00:00.000Z,0,1.322437765338691E-5
2025-09-09T00:00:00.000Z,0,
2025-09-05T00:00:00.000Z,0,
2025-09-25T00:00:00.000Z,0,
2025-09-27T00:00:00.000Z,0,
2025-09-23T00:00:00.000Z,0,4.9324040446663275E-5
2025-09-24T00:00:00.000Z,0,4.2922041757265106E-5
2025-09-21T00:00:00.000Z,0,
2025-09-22T00:00:00.000Z,0,2.1909394490648992E-5
2025-09-28T00:00:00.000Z,0,2.193933687522076E-5
2025-09-26T00:00:00.000Z,0,9.846133252722211E-6
2024-01-31T00:00:00.000Z,0,
2024-02-02T00:00:00.000Z,0,
2024-02-05T00:00:00.000Z,0,
2024-02-01T00:00:00.000Z,0,2.0576766473823227E-5
2024-02-03T00:00:00.000Z,0,
2024-02-04T00:00:00.000Z,0,
2024-02-06T00:00:00.000Z,0,2.4964700060081668E-5
2024-01-30T00:00:00.000Z,0,
2024-03-15T00:00:00.000Z,0,
2024-03-14T00:00:00.000Z,0,
2024-03-13T00:00:00.000Z,0,
2024-03-17T00:00:00.000Z,0,
2024-03-12T00:00:00.000Z,0,
2024-03-10T00:00:00.000Z,0,
2024-03-16T00:00:00.000Z,0,
2024-03-11T00:00:00.000Z,0,
2024-12-20T00:00:00.000Z,0,
2024-12-19T00:00:00.000Z,0,2.4360322640859522E-5
2024-12-22T00:00:00.000Z,0,
2024-12-15T00:00:00.000Z,0,
2024-12-18T00:00:00.000Z,0,3.3338841603836045E-5
2024-12-17T00:00:00.000Z,0,
2024-12-21T00:00:00.000Z,0,
2024-12-16T00:00:00.000Z,0,
2022-10-28T00:00:00.000Z,0,4.836752486880869E-5
2022-10-29T00:00:00.000Z,0,
2022-10-30T00:00:00.000Z,0,9.697158384369686E-5
2022-10-25T00:00:00.000Z,0,
2022-10-27T00:00:00.000Z,0,
2022-10-23T00:00:00.000Z,0,2.834538281604182E-5
2022-10-26T00:00:00.000Z,0,
2022-10-24T00:00:00.000Z,0,
2023-04-19T00:00:00.000Z,0,4.8723984946263954E-5
2023-04-17T00:00:00.000Z,0,
2023-04-20T00:00:00.000Z,0,
2023-04-22T00:00:00.000Z,0,2.2129874196252786E-5
2023-04-23T00:00:00.000Z,0,
2023-04-24T00:00:00.000Z,0,
2023-04-18T00:00:00.000Z,0,
2023-04-21T00:00:00.000Z,0,
2023-05-31T00:00:00.000Z,0,2.206624958489556E-5
2023-05-28T00:00:00.000Z,0,3.337336238473654E-5
2023-05-29T00:00:00.000Z,0,3.247552740504034E-5
2023-05-30T00:00:00.000Z,0,
2023-05-27T00:00:00.000Z,0,3.562984784366563E-5
2023-06-03T00:00:00.000Z,0,4.281034125597216E-5
2023-06-02T00:00:00.000Z,0,
2023-06-01T00:00:00.000Z,0,
2024-07-22T00:00:00.000Z,0,2.7504362151375972E-5
2024-07-20T00:00:00.000Z,0,
2024-07-23T00:00:00.000Z,0,
2024-07-19T00:00:00.000Z,0,3.8785186916356906E-5
2024-07-18T00:00:00.000Z,0,5.795866400148952E-6
2024-07-17T00:00:00.000Z,0,1.6520525605301373E-5
2024-07-21T00:00:00.000Z,0,1.1515273399709258E-5
2024-07-16T00:00:00.000Z,0,3.7451562093338E-5
2025-06-18T00:00:00.000Z,0,
2025-06-20T00:00:00.000Z,0,
2025-06-22T00:00:00.000Z,0,
2025-06-19T00:00:00.000Z,0,
2025-06-24T00:00:00.000Z,0,2.7317664716974832E-5
2025-06-17T00:00:00.000Z,0,1.73128537426237E-5
2025-06-23T00:00:00.000Z,0,2.537001364544267E-7
2025-06-21T00:00:00.000Z,0,
2025-07-09T00:00:00.000Z,0,5.292995774652809E-5
2025-07-07T00:00:00.000Z,0,
2025-07-05T00:00:00.000Z,0,
2025-07-06T00:00:00.000Z,0,
2025-07-08T00:00:00.000Z,0,5.890053671464557E-6
2025-07-03T00:00:00.000Z,0,
2025-07-10T00:00:00.000Z,0,3.7648318539140746E-5
2025-07-04T00:00:00.000Z,0,
2025-08-11T00:00:00.000Z,0,3.712168836500496E-5
2025-08-09T00:00:00.000Z,0,
2025-08-10T00:00:00.000Z,0,6.516371740872273E-6
2025-08-04T00:00:00.000Z,0,
2025-08-07T00:00:00.000Z,0,
2025-08-08T00:00:00.000Z,0,3.0195002182153985E-5
2025-08-05T00:00:00.000Z,0,
2025-08-06T00:00:00.000Z,0,2.6123534553335048E-5
2023-02-07T00:00:00.000Z,0,
2023-02-04T00:00:00.000Z,0,
2023-02-11T00:00:00.000Z,0,
2023-02-06T00:00:00.000Z,0,
2023-02-08T00:00:00.000Z,0,
2023-02-09T00:00:00.000Z,0,
2023-02-10T00:00:00.000Z,0,
2023-02-05T00:00:00.000Z,0,
2023-06-20T00:00:00.000Z,0,4.761277887155302E-5
2023-06-22T00:00:00.000Z,0,
2023-06-27T00:00:00.000Z,0,3.474848926998675E-5
2023-06-24T00:00:00.000Z,0,3.5721230233320966E-5
2023-06-26T00:00:00.000Z,0,
2023-06-21T00:00:00.000Z,0,7.09965024725534E-5
2023-06-25T00:00:00.000Z,0,
2023-06-23T00:00:00.000Z,0,
2023-09-22T00:00:00.000Z,0,2.5248376914532855E-5
2023-09-23T00:00:00.000Z,0,5.465712456498295E-5
2023-09-18T00:00:00.000Z,0,5.607006460195407E-5
2023-09-17T00:00:00.000Z,0,
2023-09-21T00:00:00.000Z,0,1.7091206245822832E-5
2023-09-20T00:00:00.000Z,0,4.74701591883786E-5
2023-09-19T00:00:00.000Z,0,3.6489385820459574E-5
2023-09-16T00:00:00.000Z,0,
2023-12-17T00:00:00.000Z,0,3.329358878545463E-5
2023-12-19T00:00:00.000Z,0,5.253923518466763E-5
2023-12-15T00:00:00.000Z,0,
2023-12-16T00:00:00.000Z,0,3.218035271856934E-5
2023-12-14T00:00:00.000Z,0,1.2942185276187956E-4
2023-12-20T00:00:00.000Z,0,1.28110361401923E-4
2023-12-18T00:00:00.000Z,0,1.7651425150688738E-4
2023-12-13T00:00:00.000Z,0,6.022343586664647E-5
2024-12-12T00:00:00.000Z,0,
2024-12-09T00:00:00.000Z,0,
2024-12-13T00:00:00.000Z,0,1.9131388398818672E-5
2024-12-08T00:00:00.000Z,0,
2024-12-14T00:00:00.000Z,0,
2024-12-10T00:00:00.000Z,0,
2024-12-07T00:00:00.000Z,0,
2024-12-11T00:00:00.000Z,0,
2025-01-13T00:00:00.000Z,0,
2025-01-08T00:00:00.000Z,0,
2025-01-10T00:00:00.000Z,0,
2025-01-09T00:00:00.000Z,0,2.6702809918788262E-5
2025-01-15T00:00:00.000Z,0,
2025-01-11T00:00:00.000Z,0,3.288268271717243E-5
2025-01-14T00:00:00.000Z,0,
2025-01-12T00:00:00.000Z,0,
2025-04-23T00:00:00.000Z,0,4.290626384317875E-5
2025-04-25T00:00:00.000Z,0,
2025-04-27T00:00:00.000Z,0,3.918134098057635E-5
2025-04-24T00:00:00.000Z,0,
2025-04-28T00:00:00.000Z,0,8.365717803826556E-6
2025-04-29T00:00:00.000Z,0,4.3506464862730354E-5
2025-04-22T00:00:00.000Z,0,3.2808733521960676E-5
2025-04-26T00:00:00.000Z,0,6.597144238185138E-5
2023-01-11T00:00:00.000Z,0,2.49321419687476E-5
2023-01-12T00:00:00.000Z,0,3.0002025596331805E-5
2023-01-14T00:00:00.000Z,0,1.700725442788098E-5
2023-01-15T00:00:00.000Z,0,
2023-01-17T00:00:00.000Z,0,2.52105928666424E-5
2023-01-18T00:00:00.000Z,0,
2023-01-16T00:00:00.000Z,0,3.181826104992069E-5
2023-01-13T00:00:00.000Z,0,2.27966156671755E-5
2023-04-06T00:00:00.000Z,0,
2023-04-04T00:00:00.000Z,0,
2023-04-08T00:00:00.000Z,0,3.506637949612923E-5
2023-04-02T00:00:00.000Z,0,
2023-04-03T00:00:00.000Z,0,
2023-04-07T00:00:00.000Z,0,
2023-04-01T00:00:00.000Z,0,1.9213164705433883E-5
2023-04-05T00:00:00.000Z,0,
2022-11-03T00:00:00.000Z,0,1.9712295397766866E-5
2022-11-01T00:00:00.000Z,0,3.72459071513731E-5
2022-10-31T00:00:00.000Z,0,4.6101984480628744E-5
2022-11-02T00:00:00.000Z,0,
2022-11-05T00:00:00.000Z,0,
2022-11-07T00:00:00.000Z,0,
2022-11-04T00:00:00.000Z,0,
2022-11-06T00:00:00.000Z,0,
2022-12-01T00:00:00.000Z,0,
2022-11-25T00:00:00.000Z,0,
2022-11-30T00:00:00.000Z,0,
2022-11-27T00:00:00.000Z,0,
2022-11-29T00:00:00.000Z,0,
2022-11-24T00:00:00.000Z,0,
2022-11-26T00:00:00.000Z,0,
2022-11-28T00:00:00.000Z,0,
2022-12-05T00:00:00.000Z,0,2.942166247521527E-5
2022-12-07T00:00:00.000Z,0,3.574417132767849E-5
2022-12-08T00:00:00.000Z,0,
2022-12-03T00:00:00.000Z,0,
2022-12-06T00:00:00.000Z,0,1.2975494428246748E-5
2022-12-04T00:00:00.000Z,0,
2022-12-09T00:00:00.000Z,0,2.810078876791522E-5
2022-12-02T00:00:00.000Z,0,
2022-12-27T00:00:00.000Z,0,
2023-01-01T00:00:00.000Z,0,
2022-12-28T00:00:00.000Z,0,
2022-12-29T00:00:00.000Z,0,
2022-12-30T00:00:00.000Z,0,
2022-12-31T00:00:00.000Z,0,
2022-12-26T00:00:00.000Z,0,
2023-01-02T00:00:00.000Z,0,
2023-03-18T00:00:00.000Z,0,
2023-03-20T00:00:00.000Z,0,2.2682532289763913E-5
2023-03-19T00:00:00.000Z,0,
2023-03-23T00:00:00.000Z,0,2.5092944269999862E-5
2023-03-22T00:00:00.000Z,0,1.7999194824369624E-5
2023-03-16T00:00:00.000Z,0,
2023-03-21T00:00:00.000Z,0,4.259307388565503E-5
2023-03-17T00:00:00.000Z,0,
2023-08-07T00:00:00.000Z,0,
2023-08-10T00:00:00.000Z,0,3.9283135265577585E-5
2023-08-13T00:00:00.000Z,0,
2023-08-11T00:00:00.000Z,0,1.5229278687911574E-5
2023-08-12T00:00:00.000Z,0,2.1614827346638776E-5
2023-08-09T00:00:00.000Z,0,
2023-08-08T00:00:00.000Z,0,-2.7263904485153034E-6
2023-08-14T00:00:00.000Z,0,1.083245842892211E-5
2023-09-26T00:00:00.000Z,0,3.0094985049800016E-5
2023-09-29T00:00:00.000Z,0,1.9887169401044957E-5
2023-09-27T00:00:00.000Z,0,5.339408016880043E-5
2023-09-30T00:00:00.000Z,0,2.755340756266378E-5
2023-09-25T00:00:00.000Z,0,1.951523699972313E-5
2023-09-28T00:00:00.000Z,0,2.3204702301882207E-5
2023-09-24T00:00:00.000Z,0,3.490494782454334E-5
2023-10-01T00:00:00.000Z,0,3.772687341552228E-5
2023-11-03T00:00:00.000Z,0,
2023-11-05T00:00:00.000Z,0,2.2822207029093988E-5
2023-11-09T00:00:00.000Z,0,7.545915286755189E-5
2023-11-10T00:00:00.000Z,0,3.577107781893574E-5
2023-11-08T00:00:00.000Z,0,5.7780405768426135E-5
2023-11-07T00:00:00.000Z,0,5.1260874897707254E-5
2023-11-04T00:00:00.000Z,0,
2023-11-06T00:00:00.000Z,0,5.011460598325357E-5
2023-12-28T00:00:00.000Z,0,
2023-12-22T00:00:00.000Z,0,3.697516876854934E-5
2023-12-25T00:00:00.000Z,0,
2023-12-21T00:00:00.000Z,0,1.976321618712973E-5
2023-12-27T00:00:00.000Z,0,6.251904414966702E-5
2023-12-23T00:00:00.000Z,0,3.341176125104539E-5
2023-12-26T00:00:00.000Z,0,
2023-12-24T00:00:00.000Z,0,3.712615944095887E-5
2024-01-16T00:00:00.000Z,0,6.812767242081463E-5
2024-01-21T00:00:00.000Z,0,
2024-01-19T00:00:00.000Z,0,
2024-01-18T00:00:00.000Z,0,
2024-01-14T00:00:00.000Z,0,5.423919719760306E-5
2024-01-17T00:00:00.000Z,0,
2024-01-15T00:00:00.000Z,0,
2024-01-20T00:00:00.000Z,0,
2024-04-01T00:00:00.000Z,0,
2024-04-02T00:00:00.000Z,0,
2024-03-28T00:00:00.000Z,0,3.277729410910979E-5
